Task_ID,Task_Date,Machine_ID,Operator_ID,Task_Type,Task_Area_sqm,Material_Type,Ground_Condition,Ground_Slope_deg,Site_Distance_km,Weather,Temperature_C,Crew_Size,Operator_Skill,Operator_Experience_Months,Machine_Age_yrs,Machine_Condition,Permit_Setup_Delay_min,Breakdown_Occurred,Estimated_Time_min,Actual_Time_min
T7676,2025-08-13 05:12:00,MCH108,OP2001,Paving,64.8,Soil,Hard,4.4,22.6,Sunny,33.8,3,Intermediate,44,2.0,Fair,15.2,No,45.2,99.0
T7677,2025-08-13 06:23:00,MCH108,OP2012,Earth_Excavation,381.4,Soil,Normal,5.3,1.4,Foggy,28.5,7,Intermediate,23,2.0,Fair,7.8,No,444.6,513.1
T7678,2025-08-13 06:57:00,MCH109,OP2002,Trenching,236.1,Concrete,Hard,2.1,30.1,Sunny,25.9,5,Expert,182,5.7,Fair,13.5,No,228.4,333.9
T7679,2025-08-13 08:50:00,MCH107,OP2012,Material_Loading,326.1,Rock,Soft,9.3,32.0,Cloudy,30.6,7,Intermediate,23,9.5,Good,4.5,No,197.2,255.7
T7680,2025-08-13 09:36:00,MCH104,OP2000,Trenching,22.8,Mixed,Hard,7.0,6.1,Sunny,19.7,7,Expert,85,1.6,Good,12.9,No,24.3,45.1
T7681,2025-08-13 11:18:00,MCH101,OP2015,Paving,185.5,Clay,Hard,4.6,15.8,Sunny,21.8,8,Beginner,10,5.5,Poor,0.8,No,130.8,232.5
T7682,2025-08-13 16:08:00,MCH102,OP2008,Demolition,103.8,Concrete,Soft,2.7,7.0,Cloudy,13.2,7,Beginner,14,10.4,Fair,1.5,No,160.9,272.2
T7683,2025-08-13 16:12:00,MCH101,OP2002,Earth_Excavation,254.2,Debris,Hard,10.8,19.6,Cloudy,34.1,8,Expert,182,5.5,Poor,17.4,No,307.9,460.1
T7684,2025-08-13 16:18:00,MCH102,OP2017,Paving,23.6,Concrete,Normal,6.0,27.4,Sunny,27.6,6,Intermediate,21,10.4,Fair,10.7,No,20.8,78.1
T7685,2025-08-13 17:44:00,MCH100,OP2016,Demolition,315.5,Concrete,Normal,3.4,3.7,Cloudy,30.7,6,Beginner,10,9.4,Good,17.8,No,476.8,860.4
T7686,2025-08-13 17:52:00,MCH104,OP2008,Paving,143.1,Mixed,Normal,9.8,34.6,Sunny,15.7,8,Beginner,14,1.6,Good,2.8,No,94.3,160.6
T7687,2025-08-13 18:20:00,MCH100,OP2006,Paving,352.8,Concrete,Normal,2.4,12.7,Cloudy,27.8,3,Intermediate,23,9.4,Good,15.5,No,247.9,369.9
T7688,2025-08-13 18:38:00,MCH108,OP2014,Demolition,92.9,Concrete,Normal,4.2,13.1,Sunny,26.7,8,Intermediate,37,2.0,Fair,18.0,No,137.4,200.1
T7689,2025-08-13 18:47:00,MCH109,OP2013,Trenching,231.0,Debris,Normal,8.9,2.0,Sunny,26.7,8,Intermediate,36,5.7,Fair,1.9,Yes,233.2,301.0
T7690,2025-08-13 20:47:00,MCH100,OP2006,Trenching,370.5,Concrete,Rocky,4.0,13.7,Sunny,21.0,8,Intermediate,23,9.4,Good,11.7,No,363.0,651.8
T7691,2025-08-13 23:48:00,MCH104,OP2015,Trenching,351.1,Concrete,Soft,0.5,29.3,Windy,31.2,3,Beginner,10,1.6,Good,10.0,No,351.5,642.7
T7692,2025-08-14 00:12:00,MCH109,OP2014,Grading,154.4,Clay,Hard,7.5,7.2,Cloudy,29.7,7,Intermediate,37,5.7,Fair,3.7,No,124.5,176.6
T7693,2025-08-14 00:48:00,MCH109,OP2010,Earth_Excavation,87.4,Clay,Rocky,1.8,13.5,Cloudy,32.1,1,Expert,148,5.7,Fair,15.1,No,107.9,183.1
T7694,2025-08-14 01:42:00,MCH107,OP2016,Paving,115.3,Mixed,Normal,9.9,21.9,Rainy,15.9,6,Beginner,10,9.5,Good,4.9,No,85.6,162.9
T7695,2025-08-14 02:21:00,MCH107,OP2009,Earth_Excavation,124.0,Mixed,Normal,4.2,18.1,Sunny,37.4,2,Intermediate,37,9.5,Good,10.2,No,145.5,192.2
T7696,2025-08-14 04:13:00,MCH108,OP2013,Material_Loading,91.7,Debris,Soft,2.6,25.9,Sunny,27.2,1,Intermediate,36,2.0,Fair,7.9,No,57.3,99.5
T7697,2025-08-14 04:47:00,MCH109,OP2012,Paving,253.4,Mixed,Normal,9.2,38.6,Rainy,21.2,7,Intermediate,23,5.7,Fair,4.0,No,174.9,254.9
T7698,2025-08-14 05:06:00,MCH105,OP2006,Compaction,51.1,Clay,Normal,0.9,10.6,Foggy,25.2,4,Intermediate,23,11.7,Good,10.9,No,26.9,63.2
T7699,2025-08-14 06:15:00,MCH102,OP2012,Trenching,344.3,Clay,Hard,9.9,25.5,Foggy,18.6,6,Intermediate,23,10.4,Fair,8.7,No,343.3,619.4
T7700,2025-08-14 07:03:00,MCH108,OP2000,Trenching,355.6,Debris,Soft,6.4,35.0,Cloudy,20.0,6,Expert,85,2.0,Fair,6.8,No,358.5,394.0
T7701,2025-08-14 08:54:00,MCH103,OP2007,Trenching,137.0,Rock,Normal,5.1,37.6,Foggy,29.0,5,Beginner,4,8.5,Fair,15.7,No,137.2,393.5
T7702,2025-08-14 10:13:00,MCH101,OP2012,Earth_Excavation,157.2,Rock,Hard,11.1,36.6,Rainy,27.4,2,Intermediate,23,5.5,Poor,17.5,No,191.8,514.9
T7703,2025-08-14 11:36:00,MCH104,OP2001,Grading,295.9,Clay,Soft,2.9,20.7,Rainy,30.8,3,Intermediate,44,1.6,Good,9.9,No,239.9,314.8
T7704,2025-08-14 11:50:00,MCH109,OP2001,Demolition,121.7,Soil,Normal,5.5,16.1,Rainy,21.1,5,Intermediate,44,5.7,Fair,6.4,No,183.0,237.5
T7705,2025-08-14 12:08:00,MCH104,OP2013,Trenching,188.4,Clay,Normal,1.4,33.6,Foggy,35.0,7,Intermediate,36,1.6,Good,18.7,No,181.9,287.6
T7706,2025-08-14 13:45:00,MCH107,OP2006,Material_Loading,384.5,Soil,Normal,4.5,11.9,Cloudy,17.5,6,Intermediate,23,9.5,Good,10.7,No,219.9,218.4
T7707,2025-08-14 14:07:00,MCH100,OP2000,Compaction,115.1,Rock,Normal,4.9,26.9,Sunny,25.9,7,Expert,85,9.4,Good,3.2,No,59.3,108.4
T7708,2025-08-14 14:14:00,MCH107,OP2005,Earth_Excavation,235.6,Soil,Normal,3.3,12.0,Sunny,22.5,4,Beginner,5,9.5,Good,3.3,No,284.6,426.2
T7709,2025-08-14 15:21:00,MCH109,OP2003,Grading,136.2,Debris,Normal,3.0,2.3,Sunny,24.4,3,Expert,188,5.7,Fair,14.0,No,111.8,129.6
T7710,2025-08-14 15:46:00,MCH109,OP2007,Paving,138.4,Debris,Hard,4.6,1.9,Windy,24.5,8,Beginner,4,5.7,Fair,3.7,No,94.4,154.1
T7711,2025-08-14 16:23:00,MCH106,OP2017,Grading,129.0,Debris,Normal,16.3,33.7,Sunny,24.2,2,Intermediate,21,9.3,Fair,15.3,No,102.0,209.7
T7712,2025-08-14 18:01:00,MCH109,OP2012,Material_Loading,350.8,Clay,Rocky,4.3,5.9,Cloudy,33.9,7,Intermediate,23,5.7,Fair,17.1,No,210.5,250.2
T7713,2025-08-14 18:34:00,MCH104,OP2011,Trenching,248.2,Clay,Normal,1.7,30.4,Cloudy,22.7,8,Expert,150,1.6,Good,18.8,Yes,248.4,283.0
T7714,2025-08-14 18:52:00,MCH100,OP2016,Earth_Excavation,142.7,Mixed,Hard,8.8,16.0,Windy,29.3,7,Beginner,10,9.4,Good,18.4,No,177.9,401.2
T7715,2025-08-14 18:52:00,MCH101,OP2009,Demolition,265.4,Mixed,Normal,3.8,36.0,Windy,20.5,7,Intermediate,37,5.5,Poor,12.8,No,395.1,596.7
T7716,2025-08-14 19:15:00,MCH105,OP2009,Trenching,221.0,Soil,Normal,10.2,28.5,Rainy,26.3,6,Intermediate,37,11.7,Good,13.3,No,220.1,348.1
T7717,2025-08-14 19:46:00,MCH102,OP2003,Compaction,173.4,Rock,Normal,4.9,21.7,Sunny,21.4,3,Expert,188,10.4,Fair,16.9,No,78.6,160.9
T7718,2025-08-14 20:33:00,MCH105,OP2013,Grading,310.7,Soil,Hard,6.3,32.6,Sunny,32.7,8,Intermediate,36,11.7,Good,10.9,No,241.0,352.6
T7719,2025-08-14 21:15:00,MCH100,OP2018,Paving,270.9,Debris,Soft,6.0,17.1,Cloudy,24.1,1,Beginner,14,9.4,Good,18.5,No,188.4,348.4
T7720,2025-08-14 21:25:00,MCH108,OP2005,Demolition,318.5,Soil,Soft,12.2,38.0,Sunny,20.4,5,Beginner,5,2.0,Fair,10.6,No,475.6,639.6
T7721,2025-08-14 23:05:00,MCH103,OP2000,Demolition,172.3,Soil,Rocky,0.6,30.8,Cloudy,27.7,2,Expert,85,8.5,Fair,17.7,No,259.6,377.5
T7722,2025-08-15 00:36:00,MCH103,OP2016,Trenching,60.4,Clay,Normal,4.1,13.3,Sunny,35.0,5,Beginner,10,8.5,Fair,17.7,No,59.1,119.6
T7723,2025-08-15 01:01:00,MCH103,OP2015,Compaction,47.5,Clay,Hard,12.2,19.5,Rainy,40.2,8,Beginner,10,8.5,Fair,8.3,No,25.9,88.8
T7724,2025-08-15 01:03:00,MCH103,OP2002,Trenching,200.0,Concrete,Hard,0.5,14.5,Sunny,20.3,8,Expert,182,8.5,Fair,3.3,No,208.5,266.8
T7725,2025-08-15 01:44:00,MCH107,OP2007,Trenching,278.4,Soil,Soft,4.1,35.5,Cloudy,24.9,5,Beginner,4,9.5,Good,10.8,No,283.1,453.9
T7726,2025-08-15 02:14:00,MCH109,OP2015,Paving,68.9,Clay,Rocky,6.2,17.9,Rainy,16.3,8,Beginner,10,5.7,Fair,19.8,No,42.8,117.4
T7727,2025-08-15 02:14:00,MCH108,OP2002,Material_Loading,316.4,Mixed,Normal,4.1,1.6,Sunny,19.1,2,Expert,182,2.0,Fair,15.0,No,177.8,160.2
T7728,2025-08-15 02:50:00,MCH102,OP2000,Demolition,124.0,Debris,Rocky,4.3,18.9,Foggy,19.3,4,Expert,85,10.4,Fair,5.3,No,187.5,347.1
T7729,2025-08-15 03:45:00,MCH108,OP2016,Trenching,136.4,Mixed,Soft,7.6,9.3,Sunny,24.2,4,Beginner,10,2.0,Fair,13.8,No,137.3,201.6
T7730,2025-08-15 04:24:00,MCH104,OP2005,Earth_Excavation,269.5,Concrete,Hard,3.9,22.9,Cloudy,39.0,4,Beginner,5,1.6,Good,7.3,No,318.2,627.7
T7731,2025-08-15 05:15:00,MCH100,OP2005,Grading,235.8,Clay,Soft,23.5,3.4,Sunny,27.2,5,Beginner,5,9.4,Good,11.9,No,183.9,301.1
T7732,2025-08-15 05:22:00,MCH101,OP2000,Paving,136.9,Soil,Soft,5.2,34.6,Cloudy,19.6,2,Expert,85,5.5,Poor,14.2,No,89.7,154.3
T7733,2025-08-15 06:06:00,MCH106,OP2012,Grading,98.9,Rock,Normal,3.1,13.3,Cloudy,26.7,2,Intermediate,23,9.3,Fair,15.2,No,89.6,176.8
T7734,2025-08-15 07:02:00,MCH109,OP2004,Trenching,56.9,Soil,Soft,4.5,5.0,Rainy,25.8,3,Expert,203,5.7,Fair,8.4,No,52.8,70.2
T7735,2025-08-15 07:07:00,MCH106,OP2002,Demolition,255.2,Soil,Normal,20.3,24.2,Windy,32.2,5,Expert,182,9.3,Fair,17.3,No,377.6,441.8
T7736,2025-08-15 08:20:00,MCH105,OP2016,Demolition,140.4,Rock,Rocky,5.5,35.2,Sunny,28.1,2,Beginner,10,11.7,Good,7.1,No,207.3,581.6
T7737,2025-08-15 09:19:00,MCH100,OP2012,Grading,283.2,Rock,Hard,7.5,12.2,Foggy,31.2,7,Intermediate,23,9.4,Good,12.5,No,227.9,425.4
T7738,2025-08-15 12:55:00,MCH103,OP2011,Trenching,22.3,Clay,Rocky,3.1,24.1,Rainy,31.2,2,Expert,150,8.5,Fair,2.7,No,21.6,71.6
T7739,2025-08-15 13:10:00,MCH108,OP2007,Compaction,77.1,Soil,Rocky,20.7,38.6,Rainy,28.2,5,Beginner,4,2.0,Fair,4.0,No,35.7,130.3
T7740,2025-08-15 13:50:00,MCH108,OP2017,Demolition,344.1,Concrete,Hard,12.5,21.5,Cloudy,37.8,1,Intermediate,21,2.0,Fair,16.4,No,524.9,871.9
T7741,2025-08-15 14:05:00,MCH106,OP2004,Earth_Excavation,112.4,Soil,Normal,2.6,12.1,Rainy,22.1,5,Expert,203,9.3,Fair,11.2,No,134.6,163.9
T7742,2025-08-15 17:09:00,MCH103,OP2013,Material_Loading,229.4,Soil,Normal,1.1,14.3,Sunny,39.3,4,Intermediate,36,8.5,Fair,16.3,No,133.6,166.0
T7743,2025-08-15 17:56:00,MCH101,OP2008,Trenching,144.3,Mixed,Soft,4.5,22.3,Sunny,28.4,6,Beginner,14,5.5,Poor,6.4,No,150.2,313.7
T7744,2025-08-15 18:07:00,MCH105,OP2011,Trenching,289.3,Debris,Soft,3.9,1.6,Sunny,29.1,5,Expert,150,11.7,Good,8.7,No,292.3,296.1
T7745,2025-08-15 19:56:00,MCH101,OP2014,Material_Loading,364.0,Concrete,Hard,3.2,6.5,Sunny,16.1,4,Intermediate,37,5.5,Poor,10.2,No,218.2,374.2
T7746,2025-08-15 20:01:00,MCH108,OP2012,Trenching,114.2,Debris,Hard,0.4,8.5,Sunny,24.9,5,Intermediate,23,2.0,Fair,19.0,No,117.7,177.5
T7747,2025-08-15 20:28:00,MCH109,OP2004,Demolition,245.7,Concrete,Rocky,2.3,18.3,Foggy,21.4,8,Expert,203,5.7,Fair,10.4,Yes,378.5,619.8
T7748,2025-08-15 22:15:00,MCH102,OP2001,Earth_Excavation,357.7,Rock,Normal,6.5,15.8,Rainy,26.3,5,Intermediate,44,10.4,Fair,3.6,No,427.9,754.2
T7749,2025-08-15 22:47:00,MCH100,OP2001,Trenching,314.3,Concrete,Normal,8.4,17.3,Sunny,13.5,5,Intermediate,44,9.4,Good,17.5,No,312.4,467.7
T7750,2025-08-15 22:57:00,MCH104,OP2000,Paving,310.3,Clay,Soft,7.9,23.4,Rainy,27.0,6,Expert,85,1.6,Good,2.2,No,212.9,204.5
T7751,2025-08-15 23:42:00,MCH109,OP2004,Demolition,40.7,Mixed,Soft,4.3,29.0,Cloudy,26.9,1,Expert,203,5.7,Fair,7.9,No,57.5,102.6
T7752,2025-08-16 00:20:00,MCH101,OP2010,Compaction,169.9,Concrete,Normal,7.0,11.9,Sunny,31.9,3,Expert,148,5.5,Poor,0.4,No,95.1,148.2
T7753,2025-08-16 00:44:00,MCH107,OP2017,Demolition,146.7,Mixed,Hard,2.8,24.9,Sunny,19.3,5,Intermediate,21,9.5,Good,14.1,No,217.4,317.2
T7754,2025-08-16 01:19:00,MCH109,OP2013,Grading,391.0,Soil,Soft,9.6,28.1,Cloudy,14.3,6,Intermediate,36,5.7,Fair,14.6,No,312.7,389.1
T7755,2025-08-16 02:04:00,MCH102,OP2001,Demolition,120.0,Concrete,Hard,7.3,11.3,Sunny,15.3,3,Intermediate,44,10.4,Fair,3.7,No,182.4,300.6
T7756,2025-08-16 02:27:00,MCH107,OP2001,Trenching,322.8,Mixed,Normal,2.2,10.3,Cloudy,22.0,8,Intermediate,44,9.5,Good,18.2,No,322.2,416.3
T7757,2025-08-16 02:46:00,MCH100,OP2001,Trenching,367.7,Debris,Normal,11.1,3.3,Sunny,24.7,8,Intermediate,44,9.4,Good,5.0,No,370.5,454.7
T7758,2025-08-16 03:00:00,MCH100,OP2016,Trenching,316.8,Concrete,Hard,11.6,35.9,Sunny,43.1,3,Beginner,10,9.4,Good,15.9,No,315.6,699.2
T7759,2025-08-16 03:09:00,MCH105,OP2012,Trenching,344.5,Mixed,Normal,9.5,13.7,Sunny,21.8,3,Intermediate,23,11.7,Good,6.9,No,347.3,456.9
T7760,2025-08-16 06:58:00,MCH109,OP2008,Compaction,315.0,Concrete,Normal,6.0,8.0,Sunny,34.0,7,Beginner,14,5.7,Fair,5.3,No,162.1,248.6
T7761,2025-08-16 08:06:00,MCH103,OP2012,Earth_Excavation,139.7,Soil,Normal,1.8,35.1,Cloudy,26.6,2,Intermediate,23,8.5,Fair,0.4,No,174.3,255.1
T7762,2025-08-16 08:36:00,MCH102,OP2016,Paving,345.5,Concrete,Soft,2.5,9.8,Windy,34.9,7,Beginner,10,10.4,Fair,7.5,No,252.2,413.0
T7763,2025-08-16 09:09:00,MCH109,OP2000,Compaction,86.7,Clay,Normal,5.0,14.5,Windy,35.3,2,Expert,85,5.7,Fair,19.7,No,48.5,88.5
T7764,2025-08-16 11:06:00,MCH100,OP2018,Compaction,356.0,Mixed,Hard,1.5,29.8,Cloudy,21.4,3,Beginner,14,9.4,Good,4.8,Yes,176.3,370.7
T7765,2025-08-16 12:24:00,MCH100,OP2006,Earth_Excavation,283.0,Debris,Soft,1.9,28.9,Rainy,23.3,5,Intermediate,23,9.4,Good,9.2,No,342.9,494.6
T7766,2025-08-16 12:27:00,MCH105,OP2016,Paving,124.7,Debris,Hard,0.9,38.9,Sunny,25.4,3,Beginner,10,11.7,Good,1.6,No,101.9,231.0
T7767,2025-08-16 12:38:00,MCH109,OP2009,Compaction,48.0,Clay,Hard,10.5,16.3,Sunny,29.8,3,Intermediate,37,5.7,Fair,14.2,Yes,16.1,105.5
T7768,2025-08-16 12:54:00,MCH107,OP2008,Earth_Excavation,341.7,Debris,Normal,10.9,21.6,Cloudy,19.3,6,Beginner,14,9.5,Good,4.5,No,407.2,715.5
T7769,2025-08-16 13:40:00,MCH103,OP2005,Demolition,257.2,Concrete,Normal,3.7,19.0,Cloudy,29.5,5,Beginner,5,8.5,Fair,19.0,No,390.2,787.0
T7770,2025-08-16 13:59:00,MCH109,OP2006,Trenching,34.2,Concrete,Normal,5.8,33.5,Rainy,14.4,5,Intermediate,23,5.7,Fair,17.2,No,41.3,138.9
T7771,2025-08-16 14:11:00,MCH105,OP2003,Material_Loading,81.4,Mixed,Normal,0.8,27.3,Windy,25.7,6,Expert,188,11.7,Good,0.2,No,49.0,80.7
T7772,2025-08-16 14:17:00,MCH107,OP2002,Demolition,44.3,Debris,Rocky,8.6,38.2,Sunny,34.4,1,Expert,182,9.5,Good,9.0,No,72.3,154.1
T7773,2025-08-16 15:01:00,MCH100,OP2019,Grading,44.5,Soil,Soft,8.6,12.2,Sunny,35.0,7,Intermediate,32,9.4,Good,0.2,No,26.9,37.1
T7774,2025-08-16 16:43:00,MCH102,OP2001,Demolition,174.7,Rock,Hard,1.3,21.1,Cloudy,30.8,3,Intermediate,44,10.4,Fair,15.9,No,260.9,492.5
T7775,2025-08-16 18:21:00,MCH108,OP2018,Trenching,157.1,Concrete,Hard,2.9,4.4,Cloudy,30.6,2,Beginner,14,2.0,Fair,7.1,No,160.0,320.4
T7776,2025-08-16 18:27:00,MCH102,OP2005,Grading,71.3,Concrete,Soft,3.3,14.2,Rainy,32.8,1,Beginner,5,10.4,Fair,8.1,No,55.2,148.6
T7777,2025-08-16 19:40:00,MCH100,OP2013,Compaction,275.0,Rock,Hard,1.7,26.1,Foggy,10.3,1,Intermediate,36,9.4,Good,4.5,No,137.5,308.6
T7778,2025-08-16 22:43:00,MCH108,OP2019,Earth_Excavation,171.9,Rock,Normal,9.2,31.4,Sunny,34.8,8,Intermediate,32,2.0,Fair,8.5,No,208.1,300.7
T7779,2025-08-16 22:53:00,MCH107,OP2015,Material_Loading,183.3,Soil,Normal,1.1,30.0,Sunny,26.1,4,Beginner,10,9.5,Good,10.9,No,111.5,178.2
T7780,2025-08-16 22:58:00,MCH109,OP2011,Grading,185.2,Rock,Soft,4.0,5.0,Sunny,30.1,2,Expert,150,5.7,Fair,1.6,No,143.6,186.3
T7781,2025-08-16 23:13:00,MCH106,OP2009,Demolition,387.3,Mixed,Rocky,6.5,11.6,Sunny,24.8,5,Intermediate,37,9.3,Fair,14.3,No,573.0,892.4
T7782,2025-08-16 23:46:00,MCH102,OP2005,Material_Loading,184.0,Mixed,Rocky,6.6,6.5,Windy,18.4,4,Beginner,5,10.4,Fair,19.9,No,108.2,223.1
T7783,2025-08-17 00:13:00,MCH100,OP2002,Grading,325.9,Clay,Normal,12.2,38.4,Cloudy,24.5,4,Expert,182,9.4,Good,9.5,No,260.4,356.2
T7784,2025-08-17 03:53:00,MCH106,OP2002,Material_Loading,199.0,Clay,Soft,1.9,38.8,Cloudy,23.1,4,Expert,182,9.3,Fair,11.6,No,119.4,175.1
T7785,2025-08-17 04:22:00,MCH108,OP2018,Grading,27.1,Clay,Hard,5.5,21.3,Sunny,23.5,5,Beginner,14,2.0,Fair,14.0,No,29.8,92.8
T7786,2025-08-17 05:08:00,MCH108,OP2004,Compaction,362.3,Concrete,Normal,5.6,24.4,Sunny,25.8,1,Expert,203,2.0,Fair,5.5,No,182.0,236.9
T7787,2025-08-17 05:10:00,MCH101,OP2018,Grading,87.4,Rock,Normal,1.9,39.7,Sunny,24.2,3,Beginner,14,5.5,Poor,5.6,No,74.4,218.4
T7788,2025-08-17 06:24:00,MCH102,OP2014,Compaction,233.8,Concrete,Normal,13.5,28.5,Sunny,35.4,8,Intermediate,37,10.4,Fair,14.5,No,120.6,221.7
T7789,2025-08-17 07:45:00,MCH102,OP2010,Demolition,311.9,Rock,Soft,15.7,26.7,Windy,32.0,4,Expert,148,10.4,Fair,3.7,Yes,468.8,769.9
T7790,2025-08-17 08:07:00,MCH102,OP2001,Paving,356.1,Debris,Soft,1.2,30.5,Cloudy,16.2,3,Intermediate,44,10.4,Fair,16.0,No,254.7,351.7
T7791,2025-08-17 08:45:00,MCH106,OP2005,Grading,374.3,Clay,Hard,6.0,6.4,Windy,23.7,4,Beginner,5,9.3,Fair,8.8,No,300.2,627.6
T7792,2025-08-17 09:51:00,MCH100,OP2016,Grading,115.3,Rock,Normal,3.3,5.5,Windy,24.3,2,Beginner,10,9.4,Good,5.3,No,98.8,212.3
T7793,2025-08-17 10:07:00,MCH106,OP2007,Earth_Excavation,381.0,Clay,Soft,13.7,20.0,Cloudy,29.6,2,Beginner,4,9.3,Fair,9.9,Yes,466.8,826.3
T7794,2025-08-17 10:54:00,MCH109,OP2002,Grading,153.2,Concrete,Soft,8.2,17.0,Cloudy,25.8,8,Expert,182,5.7,Fair,14.7,No,125.0,191.9
T7795,2025-08-17 11:05:00,MCH103,OP2017,Paving,132.4,Clay,Soft,3.7,30.2,Sunny,18.0,7,Intermediate,21,8.5,Fair,15.1,No,87.1,136.2
T7796,2025-08-17 12:15:00,MCH103,OP2017,Paving,343.4,Soil,Normal,6.0,9.7,Sunny,17.1,2,Intermediate,21,8.5,Fair,13.1,No,238.3,267.1
T7797,2025-08-17 12:18:00,MCH108,OP2006,Compaction,74.6,Debris,Normal,2.4,37.1,Cloudy,29.1,7,Intermediate,23,2.0,Fair,15.2,No,45.3,116.0
T7798,2025-08-17 13:10:00,MCH105,OP2009,Compaction,315.6,Rock,Normal,5.3,1.2,Cloudy,20.9,1,Intermediate,37,11.7,Good,4.0,Yes,157.6,305.2
T7799,2025-08-17 13:57:00,MCH106,OP2009,Material_Loading,180.0,Soil,Normal,15.1,34.3,Sunny,31.7,1,Intermediate,37,9.3,Fair,8.8,No,113.6,185.3
T7800,2025-08-17 14:25:00,MCH105,OP2011,Compaction,172.4,Clay,Soft,3.2,8.2,Rainy,22.3,8,Expert,150,11.7,Good,4.4,No,84.7,104.8
T7801,2025-08-17 14:35:00,MCH109,OP2002,Paving,258.4,Soil,Normal,3.7,11.0,Sunny,22.0,8,Expert,182,5.7,Fair,14.6,No,182.0,159.0
T7802,2025-08-17 15:28:00,MCH102,OP2009,Demolition,101.9,Rock,Hard,5.2,26.8,Cloudy,27.5,8,Intermediate,37,10.4,Fair,6.4,No,162.6,301.9
T7803,2025-08-17 15:44:00,MCH100,OP2018,Material_Loading,172.3,Clay,Hard,4.8,12.2,Sunny,18.2,7,Beginner,14,9.4,Good,6.4,No,97.0,152.4
T7804,2025-08-17 15:49:00,MCH101,OP2005,Paving,103.2,Debris,Normal,1.1,36.0,Windy,18.1,2,Beginner,5,5.5,Poor,18.6,No,66.9,219.1
T7805,2025-08-17 16:25:00,MCH104,OP2007,Earth_Excavation,254.4,Clay,Normal,3.4,31.8,Rainy,19.2,5,Beginner,4,1.6,Good,1.3,No,310.4,512.1
T7806,2025-08-17 17:45:00,MCH108,OP2016,Earth_Excavation,247.4,Debris,Normal,0.7,15.9,Sunny,31.2,7,Beginner,10,2.0,Fair,3.9,No,290.8,417.8
T7807,2025-08-17 18:34:00,MCH106,OP2014,Trenching,121.8,Rock,Hard,2.3,4.0,Cloudy,20.0,8,Intermediate,37,9.3,Fair,15.5,No,118.8,211.3
T7808,2025-08-17 19:05:00,MCH107,OP2013,Earth_Excavation,359.7,Rock,Normal,3.8,34.7,Sunny,26.1,2,Intermediate,36,9.5,Good,9.1,No,432.8,685.7
T7809,2025-08-17 20:52:00,MCH109,OP2013,Paving,390.3,Soil,Soft,2.9,16.9,Cloudy,28.8,7,Intermediate,36,5.7,Fair,19.5,No,271.5,273.5
T7810,2025-08-17 21:58:00,MCH103,OP2000,Trenching,250.7,Concrete,Normal,8.0,19.8,Rainy,36.8,2,Expert,85,8.5,Fair,16.9,No,239.2,400.5
T7811,2025-08-17 22:26:00,MCH106,OP2015,Paving,165.3,Soil,Hard,11.3,12.3,Sunny,38.1,2,Beginner,10,9.3,Fair,17.1,No,118.7,216.3
T7812,2025-08-17 22:53:00,MCH108,OP2017,Trenching,361.6,Concrete,Hard,3.6,33.0,Cloudy,31.1,7,Intermediate,21,2.0,Fair,8.2,No,368.4,594.0
T7813,2025-08-18 00:17:00,MCH101,OP2007,Trenching,287.8,Mixed,Normal,2.9,33.7,Cloudy,30.4,3,Beginner,4,5.5,Poor,9.7,No,290.4,556.3
T7814,2025-08-18 01:30:00,MCH101,OP2001,Material_Loading,172.5,Soil,Soft,5.4,23.2,Foggy,14.3,6,Intermediate,44,5.5,Poor,1.4,Yes,93.5,161.5
T7815,2025-08-18 02:40:00,MCH104,OP2013,Paving,293.1,Rock,Normal,4.6,20.5,Rainy,25.0,8,Intermediate,36,1.6,Good,6.2,No,212.7,284.2
T7816,2025-08-18 04:02:00,MCH109,OP2014,Material_Loading,123.8,Rock,Soft,15.2,35.8,Sunny,22.6,1,Intermediate,37,5.7,Fair,6.4,No,82.3,177.8
T7817,2025-08-18 04:03:00,MCH101,OP2004,Material_Loading,200.9,Debris,Hard,3.3,18.8,Foggy,27.4,4,Expert,203,5.5,Poor,9.9,No,124.0,198.3
T7818,2025-08-18 04:10:00,MCH101,OP2000,Compaction,295.9,Rock,Rocky,4.5,1.5,Windy,27.3,5,Expert,85,5.5,Poor,12.8,No,147.1,280.3
T7819,2025-08-18 05:22:00,MCH102,OP2014,Compaction,138.0,Clay,Rocky,5.5,16.8,Cloudy,22.4,5,Intermediate,37,10.4,Fair,15.9,No,71.9,152.0
T7820,2025-08-18 07:44:00,MCH102,OP2017,Grading,333.5,Debris,Soft,5.5,27.9,Sunny,23.2,8,Intermediate,21,10.4,Fair,8.9,No,268.0,353.0
T7821,2025-08-18 08:01:00,MCH101,OP2017,Material_Loading,135.1,Soil,Hard,2.2,37.4,Sunny,24.2,6,Intermediate,21,5.5,Poor,9.2,No,81.5,162.4
T7822,2025-08-18 08:03:00,MCH105,OP2014,Paving,277.9,Concrete,Soft,5.0,18.3,Foggy,30.4,7,Intermediate,37,11.7,Good,6.2,No,200.7,288.3
T7823,2025-08-18 08:10:00,MCH102,OP2019,Material_Loading,253.9,Rock,Normal,4.3,27.6,Cloudy,20.6,1,Intermediate,32,10.4,Fair,16.2,No,160.1,312.4
